frequency - Sound Pressure_29 (FFT - (RMS) Phase)	Amplitude - Sound Pressure_29 (FFT - (RMS) Phase)	frequency - Acceleration (FFT - (RMS) Phase)	Amplitude - Acceleration (FFT - (RMS) Phase)
7181.31208	-2.14948	7181.31208	-2.21268
7181.82408	2.38109	7181.82408	-0.790059
7182.33608	-0.823524	7182.33608	2.26224
7182.84808	2.02701	7182.84808	-0.236824
7183.36008	2.5331	7183.36008	-2.06018
7183.87208	-1.15277	7183.87208	2.04842
7184.38408	1.36962	7184.38408	1.64649
7184.89608	-1.44267	7184.89608	-0.295449
7185.40808	2.40953	7185.40808	-2.95893
7185.92008	-0.0109232	7185.92008	-0.681225
7186.43208	-1.31812	7186.43208	2.66533
7186.94408	2.80836	7186.94408	0.240958
7187.45608	-0.853263	7187.45608	-2.49908
7187.96808	1.80318	7187.96808	0.0437241
7188.48008	-2.3384	7188.48008	-3.0546
7188.99208	-0.722265	7188.99208	-1.00143
7189.50408	2.0635	7189.50408	2.80463
7190.01608	-1.25631	7190.01608	-2.00865
7190.52808	2.50689	7190.52808	1.8949
7191.04008	-0.250654	7191.04008	-1.79799
7191.55208	2.61263	7191.55208	-2.73531
7192.06408	-0.137723	7192.06408	1.14099
7192.57608	-2.85136	7192.57608	3.06209
7193.08808	0.977503	7193.08808	0.771217
7193.60008	-1.63161	7193.60008	2.99755
7194.11208	2.48002	7194.11208	1.17754
7194.62408	1.47678	7194.62408	-1.68799
7195.13608	-1.08986	7195.13608	1.87532
7195.64808	1.6653	7195.64808	-0.318465
7196.16008	2.63502	7196.16008	2.6484
7196.67208	-0.0901038	7196.67208	-0.228099
7197.18408	-2.04369	7197.18408	0.924987
7197.69608	0.807145	7197.69608	3.11855
7198.20808	-2.5763	7198.20808	-0.253085
7198.72008	1.22358	7198.72008	2.55997
7199.23208	-0.793769	7199.23208	-0.589987
7199.74408	2.10627	7199.74408	1.94103
7200.25608	-0.451289	7200.25608	1.61617
7200.76808	-2.4923	7200.76808	0.627256
7201.28008	1.21338	7201.28008	-2.58247
7201.79208	-1.42926	7201.79208	0.337031
7202.30408	3.08893	7202.30408	3.13166
7202.81608	1.04424	7202.81608	-0.43735
7203.32808	-0.333532	7203.32808	3.12051
7203.84008	-1.85081	7203.84008	0.730085
7204.35208	2.12834	7204.35208	-1.39542
7204.86408	1.1679	7204.86408	0.782053
7205.37608	-1.30307	7205.37608	-2.38008
7205.88808	1.29723	7205.88808	-0.30881
7206.40008	-2.23813	7206.40008	-2.01546
7206.91208	-2.77573	7206.91208	-0.00762331
7207.42408	-0.256862	7207.42408	-2.36156
7207.93608	2.7034	7207.93608	-2.74205
7208.44808	0.931587	7208.44808	-0.341261
7208.96008	-1.98986	7208.96008	-3.0328
7209.47208	-0.318774	7209.47208	-1.3406
7209.98408	-3.01964	7209.98408	-3.13414
7210.49608	1.95287	7210.49608	-0.110909
7211.00808	-1.47144	7211.00808	-1.56937
7211.52008	-1.13677	7211.52008	-3.10601
7212.03208	1.59828	7212.03208	-3.05479
7212.54408	-1.9061	7212.54408	2.82276
7213.05608	1.2628	7213.05608	0.701418
7213.56808	-1.72073	7213.56808	-1.87828
7214.08008	1.67981	7214.08008	2.70708
7214.59208	-1.67561	7214.59208	-2.86681
7215.10408	1.56101	7215.10408	1.23152
7215.61608	-2.51157	7215.61608	-2.70898
7216.12808	-0.388507	7216.12808	-2.40201
7216.64008	-2.58285	7216.64008	1.19383
7217.15208	0.781911	7217.15208	-0.588893
7217.66408	2.69789	7217.66408	-2.71297
7218.17608	-0.837906	7218.17608	1.64837
7218.68808	-2.99419	7218.68808	-0.142556
7219.20008	0.738128	7219.20008	-2.69756
7219.71208	0.552288	7219.71208	2.499
7220.22408	-2.24698	7220.22408	0.528625
7220.73608	0.500512	7220.73608	-0.37579
7221.24808	1.85565	7221.24808	-2.8354
7221.76008	-1.88926	7221.76008	1.37899
7222.27208	-1.95177	7222.27208	-0.207287
7222.78408	1.01338	7222.78408	-0.604039
7223.29608	-2.33047	7223.29608	-2.92156
7223.80808	-1.58527	7223.80808	0.887683
7224.32008	1.52158	7224.32008	0.182614
7224.83208	-0.205104	7224.83208	-2.40264
7225.34408	-2.5694	7225.34408	-1.97292
7225.85608	0.454205	7225.85608	1.47698
7226.36808	2.16396	7226.36808	-0.377561
7226.88008	-2.97895	7226.88008	2.94657
7227.39208	0.130379	7227.39208	-2.56323
7227.90408	-2.41268	7227.90408	-1.29888
7228.41608	0.0676964	7228.41608	0.53932
7228.92808	3.10845	7228.92808	2.90985
7229.44008	0.700026	7229.44008	-0.624198
7229.95208	-2.67454	7229.95208	0.463481
7230.46408	-1.91448	7230.46408	-2.79575
7230.97608	0.851421	7230.97608	0.471551
7231.48808	-2.18772	7231.48808	2.87033
7232.00008	1.95266	7232.00008	-1.04826
7232.51208	-0.793344	7232.51208	2.34269
7233.02408	2.29612	7233.02408	1.27336
7233.53608	-1.11551	7233.53608	-1.16756
7234.04808	-1.98675	7234.04808	0.789823
7234.56008	-2.71852	7234.56008	-3.06138
7235.07208	0.921224	7235.07208	-0.298469
7235.58408	-2.65106	7235.58408	2.39891
7236.09608	0.111736	7236.09608	-1.4177
7236.60808	-2.65333	7236.60808	1.87805
7237.12008	2.69107	7237.12008	-0.2109
7237.63208	1.19452	7237.63208	-1.44509
7238.14408	-0.751077	7238.14408	2.36186
7238.65608	-2.89034	7238.65608	-0.645832
7239.16808	0.852399	7239.16808	2.15812
7239.68008	2.74914	7239.68008	-0.503976
7240.19208	-1.76172	7240.19208	2.7713
7240.70408	1.07312	7240.70408	2.39195
7241.216081	0.297563	7241.216081	-0.225289
7241.728081	-2.15334	7241.728081	-1.07806
7242.240081	-0.0304526	7242.240081	1.87155
7242.752081	2.26529	7242.752081	-0.879208
7243.264081	-0.706768	7243.264081	2.43025
7243.776081	2.9659	7243.776081	-0.746943
7244.288081	0.172033	7244.288081	-1.46472
7244.800081	-2.26141	7244.800081	0.162217
7245.312081	2.17781	7245.312081	3.06036
7245.824081	0.993547	7245.824081	-0.768451
7246.336081	-1.40815	7246.336081	1.03091
7246.848081	2.28545	7246.848081	-1.88564
7247.360081	-1.44958	7247.360081	0.976031
7247.872081	-0.0238659	7247.872081	-1.47891
7248.384081	2.25999	7248.384081	1.61443
7248.896081	-0.738884	7248.896081	-0.748599
7249.408081	-2.82911	7249.408081	2.85403
7249.920081	1.80079	7249.920081	-1.11184
7250.432081	-0.734195	7250.432081	1.48724
7250.944081	2.70498	7250.944081	-1.91469
7251.456081	1.26197	7251.456081	2.89323
7251.968081	-1.58831	7251.968081	1.2783
7252.480081	-0.816724	7252.480081	-2.23428
7252.992081	1.98293	7252.992081	-0.78706
7253.504081	2.48877	7253.504081	1.43188
7254.016081	-1.41189	7254.016081	-1.70121
7254.528081	1.27597	7254.528081	2.76505
7255.040081	-1.54112	7255.040081	0.102951
7255.552081	-1.9948	7255.552081	-1.98224
7256.064081	1.9055	7256.064081	2.07682
7256.576081	1.0925	7256.576081	-2.15994
7257.088081	-1.99371	7257.088081	-0.192813
7257.600081	0.862041	7257.600081	2.58083
7258.112081	-2.57657	7258.112081	-0.124261
7258.624081	-0.857525	7258.624081	-2.74032
7259.136081	1.76981	7259.136081	1.18324
7259.648081	2.06097	7259.648081	2.66863
7260.160081	-1.42075	7260.160081	-1.31944
7260.672081	1.68905	7260.672081	0.920131
7261.184081	-1.39228	7261.184081	-2.14886
7261.696081	2.08243	7261.696081	2.88211
7262.208081	-0.454703	7262.208081	0.780896
7262.720081	1.94945	7262.720081	-1.82627
7263.232081	-1.01517	7263.232081	2.72122
7263.744081	2.51143	7263.744081	-1.13046
7264.256081	-0.449598	7264.256081	0.744067
7264.768081	2.45203	7264.768081	2.55904
7265.280081	-1.16307	7265.280081	-0.840533
7265.792081	-1.42954	7265.792081	0.670354
7266.304081	0.80808	7266.304081	-2.20631
7266.816081	3.00817	7266.816081	0.928131
7267.328081	-0.933766	7267.328081	0.955605
7267.840081	0.289661	7267.840081	-1.87313
7268.352081	-2.19633	7268.352081	-0.0507834
7268.864081	1.936	7268.864081	2.48434
7269.376081	-1.60862	7269.376081	0.907517
7269.888081	-2.85056	7269.888081	-1.4084
7270.400081	1.41606	7270.400081	-2.07368
7270.912081	-1.61181	7270.912081	2.25657
7271.424081	0.592022	7271.424081	0.567437
7271.936081	2.48666	7271.936081	-1.09543
7272.448081	-0.369588	7272.448081	1.79099
7272.960081	-2.13716	7272.960081	-0.635992
7273.472081	-1.68183	7273.472081	-1.70269
7273.984081	-0.0541746	7273.984081	2.13338
7274.496081	1.02479	7274.496081	2.48516
7275.008081	2.40407	7275.008081	0.320249
7275.520081	-1.67008	7275.520081	-1.7519
7276.032081	-0.26836	7276.032081	-2.86201
7276.544081	-2.67507	7276.544081	1.70331
7277.056081	0.777691	7277.056081	-0.637002
7277.568081	-2.20627	7277.568081	-1.63044
7278.080081	1.51719	7278.080081	2.70752
7278.592081	-0.692331	7278.592081	0.187038
7279.104081	3.00768	7279.104081	0.196212
7279.616081	0.281174	7279.616081	-3.08365
7280.128081	-2.60752	7280.128081	0.0555937
7280.640081	-0.382523	7280.640081	-1.58882
7281.152081	2.47095	7281.152081	2.97116
7281.664081	-0.563223	7281.664081	1.51374
7282.176081	2.70436	7282.176081	-1.09693
7282.688081	-0.595517	7282.688081	-2.73229
7283.200081	-3.07989	7283.200081	2.13543
7283.712081	1.25022	7283.712081	1.13945
7284.224081	-1.23574	7284.224081	-0.564025
7284.736081	2.12365	7284.736081	-2.80245
7285.248081	-1.9252	7285.248081	-0.287612
7285.760081	0.509925	7285.760081	3.12783
7286.272081	-2.39042	7286.272081	-2.4384
7286.784081	3.13196	7286.784081	1.00062
7287.296081	0.164734	7287.296081	-2.05264
7287.808081	3.06728	7287.808081	1.71255
7288.320081	-0.668544	7288.320081	-0.523249
7288.832081	-0.412801	7288.832081	-1.92481
7289.344081	-2.43783	7289.344081	2.95458
7289.856081	2.19476	7289.856081	2.12849
7290.368081	-0.410747	7290.368081	-2.92309
7290.880081	-1.54626	7290.880081	-0.160629
7291.392081	1.93804	7291.392081	1.94236
7291.904081	-2.87639	7291.904081	-2.80181
7292.416081	-1.34474	7292.416081	0.0566635
7292.928081	2.18402	7292.928081	2.2103
7293.440081	0.0619705	7293.440081	0.370151
7293.952081	-2.52668	7293.952081	-2.45643
7294.464081	0.769382	7294.464081	1.95476
7294.976081	3.07637	7294.976081	0.189666
7295.488081	-1.00139	7295.488081	-2.61143
7296.000081	1.62711	7296.000081	0.171987
7296.512081	-1.53465	7296.512081	-2.68942
7297.024081	2.10915	7297.024081	2.49429
7297.536081	-0.369449	7297.536081	-1.43576
7298.048081	-2.17194	7298.048081	0.406691
7298.560081	1.67857	7298.560081	-1.97216
7299.072081	2.371	7299.072081	1.74214
7299.584081	-0.708298	7299.584081	-0.800681
7300.096081	1.58275	7300.096081	-0.181321
7300.608081	-2.50895	7300.608081	2.11817
7301.120081	0.63321	7301.120081	-2.14488
7301.632081	-2.97591	7301.632081	0.758028
7302.144081	0.636288	7302.144081	-0.142864
7302.656081	-0.621699	7302.656081	-2.59835
7303.168081	-2.84725	7303.168081	2.19988
7303.680081	0.553047	7303.680081	0.15072
7304.192081	-2.60712	7304.192081	-2.41549
7304.704081	0.630241	7304.704081	-1.26007
7305.216081	-1.69639	7305.216081	-3.11381
7305.728081	0.656552	7305.728081	0.489758
7306.240081	-2.14304	7306.240081	-0.99986
7306.752081	1.51533	7306.752081	2.24345
7307.264081	-1.59276	7307.264081	-2.19277
7307.776081	-1.8647	7307.776081	-1.99636
7308.288081	1.45848	7308.288081	1.43732
7308.800081	-1.20307	7308.800081	-1.2788
7309.312081	2.46577	7309.312081	-2.32991
7309.824081	2.57029	7309.824081	2.98119
7310.336081	-0.286433	7310.336081	2.32748
7310.848081	-2.72717	7310.848081	-0.451966
7311.360081	-1.17997	7311.360081	2.73928
7311.872081	0.0590975	7311.872081	1.34734
7312.384081	2.85616	7312.384081	-1.51564
7312.896081	-0.56965	7312.896081	1.67572
7313.408081	2.68618	7313.408081	3.06468
7313.920081	-0.469376	7313.920081	2.28124
7314.432081	0.126509	7314.432081	-0.0310396
7314.944081	-2.56694	7314.944081	-1.19045
7315.456081	2.78066	7315.456081	2.75698
7315.968081	-1.3911	7315.968081	0.688291
7316.480081	-0.236219	7316.480081	-1.92837
7316.992081	2.16949	7316.992081	2.92012
7317.504081	-0.649379	7317.504081	0.337651
7318.016081	2.97721	7318.016081	-2.40949
7318.528081	0.183841	7318.528081	-2.64901
7319.040081	-2.59014	7319.040081	1.13238
7319.552081	-0.396492	7319.552081	0.271703
7320.064081	0.0173755	7320.064081	-1.44123
7320.576081	2.68132	7320.576081	3.10559
7321.088081	-0.572256	7321.088081	0.0645735
7321.600081	-0.713712	7321.600081	2.65489
7322.112081	2.58665	7322.112081	-0.942373
7322.624081	-0.902073	7322.624081	-0.468765
7323.136081	1.83711	7323.136081	2.57842
7323.648081	-1.67134	7323.648081	0.926072
7324.160081	0.613822	7324.160081	-2.81901
7324.672081	-3.12556	7324.672081	-1.4046
7325.184081	-1.15491	7325.184081	1.08903
7325.696081	1.56677	7325.696081	-1.91937
7326.208081	-1.60204	7326.208081	1.48589
7326.720081	1.67562	7326.720081	-0.463169
7327.232081	-1.96146	7327.232081	1.22643
7327.744081	-1.72596	7327.744081	-1.39028
7328.256081	1.56669	7328.256081	1.61843
7328.768081	-1.11877	7328.768081	-1.00579
7329.280081	2.37323	7329.280081	-3.12322
7329.792081	0.582225	7329.792081	-2.59071
7330.304081	-0.650607	7330.304081	-0.498672
7330.816082	2.1043	7330.816082	2.12524
7331.328082	-1.76755	7331.328082	0.650862
7331.840082	-2.62719	7331.840082	-1.84587
7332.352082	-0.388787	7332.352082	-2.86475
7332.864082	1.41583	7332.864082	1.97577
7333.376082	-2.01972	7333.376082	-0.4933
7333.888082	0.688638	7333.888082	2.09068
7334.400082	-2.57797	7334.400082	-2.05704
7334.912082	-0.0300044	7334.912082	-0.046879
7335.424082	1.70124	7335.424082	2.31032
7335.936082	0.233068	7335.936082	0.43835
7336.448082	-2.20851	7336.448082	-2.89169
7336.960082	1.24584	7336.960082	0.746343
7337.472082	-2.25038	7337.472082	-1.12798
7337.984082	1.46659	7337.984082	2.67397
7338.496082	0.249888	7338.496082	0.0890891
7339.008082	-2.45118	7339.008082	3.02554
7339.520082	1.08222	7339.520082	-0.242892
7340.032082	-2.02301	7340.032082	1.88851
7340.544082	0.849501	7340.544082	0.293712
7341.056082	-1.14326	7341.056082	-1.36141
7341.568082	2.73996	7341.568082	-2.64093
7342.080082	1.37817	7342.080082	0.813476
7342.592082	-1.79584	7342.592082	-1.02164
7343.104082	1.02412	7343.104082	2.73876
7343.616082	-1.56224	7343.616082	-1.45005
7344.128082	2.78802	7344.128082	1.67606
7344.640082	-0.116096	7344.640082	-2.57906
7345.152082	-2.19209	7345.152082	0.256091
7345.664082	0.848088	7345.664082	1.23257
7346.176082	-2.89979	7346.176082	-1.67899
7346.688082	-0.679677	7346.688082	2.75569
7347.200082	-0.559407	7347.200082	2.88814
7347.712082	1.90949	7347.712082	-0.298447
7348.224082	-1.56242	7348.224082	-0.529554
7348.736082	1.30819	7348.736082	2.67367
7349.248082	0.434773	7349.248082	-0.14929
7349.760082	-2.70915	7349.760082	-2.08501
7350.272082	0.952105	7350.272082	2.35451
7350.784082	-0.351396	7350.784082	-0.233195
7351.296082	-2.08238	7351.296082	-2.0296
7351.808082	2.00989	7351.808082	1.48343
7352.320082	-1.23923	7352.320082	-0.0886641
7352.832082	1.90066	7352.832082	-2.85049
7353.344082	-1.24885	7353.344082	-1.50593
7353.856082	2.43385	7353.856082	1.84558
7354.368082	1.08953	7354.368082	-0.788075
7354.880082	2.82358	7354.880082	2.67653
7355.392082	-0.962756	7355.392082	0.0560983
7355.904082	2.31406	7355.904082	-2.54561
7356.416082	-0.494566	7356.416082	1.67168
7356.928082	-2.27759	7356.928082	-0.799281
7357.440082	1.19385	7357.440082	-2.86763
7357.952082	-2.15968	7357.952082	1.69387
7358.464082	1.4466	7358.464082	-2.16267
7358.976082	-1.00071	7358.976082	1.48793
7359.488082	1.5857	7359.488082	0.881817
7360.000082	-1.7933	7360.000082	-2.05367
7360.512082	-2.00251	7360.512082	1.08401
7361.024082	1.28792	7361.024082	-1.82629
7361.536082	-0.937316	7361.536082	2.12578
7362.048082	2.70468	7362.048082	0.447278
7362.560082	-0.502887	7362.560082	2.68678
7363.072082	2.82962	7363.072082	0.919034
7363.584082	-0.00479689	7363.584082	-2.08208
7364.096082	0.495777	7364.096082	1.07264
7364.608082	-2.54032	7364.608082	-1.37058
7365.120082	0.426054	7365.120082	-1.54413
7365.632082	0.885499	7365.632082	2.43391
7366.144082	-2.89292	7366.144082	-0.231497
7366.656082	-1.73589	7366.656082	-2.73122
7367.168082	0.742804	7367.168082	-2.53272
7367.680082	-1.50244	7367.680082	1.1141
7368.192082	2.84745	7368.192082	-2.57513
7368.704082	1.51998	7368.704082	-0.972744
7369.216082	-1.81253	7369.216082	1.4599
7369.728082	-2.15396	7369.728082	-2.02302
7370.240082	-0.556321	7370.240082	1.69009
7370.752082	0.877969	7370.752082	-0.694573
7371.264082	-2.17545	7371.264082	2.91647
7371.776082	1.99442	7371.776082	0.631945
7372.288082	-0.797797	7372.288082	-2.82081
7372.800082	1.68241	7372.800082	0.806337
7373.312082	-2.02955	7373.312082	-0.543213
7373.824082	0.693548	7373.824082	0.84964
7374.336082	0.907751	7374.336082	-2.62722
7374.848082	-2.61827	7374.848082	0.807437
7375.360082	0.44553	7375.360082	3.06604
7375.872082	-1.41041	7375.872082	0.0809307
7376.384082	-2.77814	7376.384082	-2.40173
7376.896082	1.1423	7376.896082	1.96278
7377.408082	-2.58462	7377.408082	-0.329929
7377.920082	-0.12143	7377.920082	2.94286
7378.432082	2.88416	7378.432082	1.47216
7378.944082	2.78035	7378.944082	-0.483476
7379.456082	0.284985	7379.456082	-1.85648
7379.968082	1.9041	7379.968082	1.77128
7380.480082	-2.12482	7380.480082	0.160145
7380.992082	-2.73177	7380.992082	-0.614939
7381.504082	-0.324389	7381.504082	3.14155
7382.016082	1.49314	7382.016082	0.458884
7382.528082	-2.66541	7382.528082	-2.1561
7383.040082	0.485544	7383.040082	-1.03562
7383.552082	2.6801	7383.552082	-0.0747987
7384.064082	-2.41069	7384.064082	2.9279
7384.576082	0.482665	7384.576082	-0.715596
7385.088082	2.46798	7385.088082	-0.591261
7385.600082	-2.28361	7385.600082	-2.37712
7386.112082	-0.829406	7386.112082	-2.98061
7386.624082	1.69416	7386.624082	0.35058
7387.136082	-1.43085	7387.136082	-2.10389
7387.648082	0.77841	7387.648082	0.635614
7388.160082	-3.05938	7388.160082	-2.5617
7388.672082	-1.17898	7388.672082	1.47341
7389.184082	1.2558	7389.184082	-1.29754
7389.696082	-2.92339	7389.696082	2.15413
7390.208082	-0.554572	7390.208082	-1.23536
7390.720082	0.122799	7390.720082	2.22915
7391.232082	-2.92601	7391.232082	-0.751397
7391.744082	1.39624	7391.744082	2.56199
7392.256082	-0.26429	7392.256082	0.991801
7392.768082	3.1034	7392.768082	-2.60452
7393.280082	3.09624	7393.280082	0.902455
7393.792082	-0.498743	7393.792082	-0.800702
7394.304082	2.51259	7394.304082	-1.82631
7394.816082	2.39833	7394.816082	2.19398
7395.328082	-1.05945	7395.328082	-1.4783
7395.840082	1.71232	7395.840082	2.32921
7396.352082	-1.09932	7396.352082	-0.200528
7396.864082	2.3583	7396.864082	-2.99622
7397.376082	1.71165	7397.376082	1.83963
7397.888082	-0.825959	7397.888082	0.309624
7398.400082	-0.854881	7398.400082	3.11419
7398.912082	2.28374	7398.912082	0.736671
7399.424082	-1.16512	7399.424082	-2.86107
7399.936082	-0.469491	7399.936082	0.0868487
7400.448082	3.07223	7400.448082	-2.63561
7400.960082	1.12434	7400.960082	1.177
7401.472082	-0.0387241	7401.472082	2.55133
7401.984082	3.06264	7401.984082	-0.385979
7402.496082	0.0895309	7402.496082	2.79449
7403.008082	2.71752	7403.008082	1.39144
7403.520082	-0.651011	7403.520082	-1.24232
7404.032082	-3.05193	7404.032082	0.554544
7404.544082	-0.44552	7404.544082	-1.19248
7405.056082	2.82858	7405.056082	1.81258
7405.568082	-0.107799	7405.568082	-2.53147
7406.080082	1.96689	7406.080082	0.103505
7406.592082	-2.1615	7406.592082	-2.20745
7407.104082	0.879355	7407.104082	-0.52339
7407.616082	0.063219	7407.616082	-0.893799
7408.128082	-2.97459	7408.128082	-2.60279
7408.640082	2.61241	7408.640082	-2.54485
7409.152082	-0.641917	7409.152082	1.78141
7409.664082	-0.0201782	7409.664082	2.90827
7410.176082	2.96332	7410.176082	0.806942
7410.688082	0.24885	7410.688082	3.13164
7411.200082	-2.67794	7411.200082	-0.0785639
7411.712082	-0.73996	7411.712082	-1.65229
7412.224082	-2.12774	7412.224082	-2.52908
7412.736082	1.40893	7412.736082	2.33145
7413.248082	-1.87211	7413.248082	1.92044
7413.760082	1.61807	7413.760082	-0.0552343
7414.272082	-0.358786	7414.272082	1.37667
7414.784082	-2.2923	7414.784082	-0.506987
7415.296082	0.423926	7415.296082	-1.48761
7415.808082	-2.26892	7415.808082	2.66892
7416.320082	2.1735	7416.320082	1.16153
7416.832082	-1.23902	7416.832082	-0.880048
7417.344082	2.34704	7417.344082	-1.51774
7417.856082	-0.334686	7417.856082	1.22214
7418.368082	-2.6348	7418.368082	-2.58395
7418.880082	1.29241	7418.880082	0.647948
7419.392082	-2.27989	7419.392082	-1.82988
7419.904082	-0.233281	7419.904082	1.4454
7420.416082	0.367159	7420.416082	-1.51956
7420.928083	-2.73902	7420.928083	-1.10876
7421.440083	2.6444	7421.440083	-3.13016
7421.952083	0.79365	7421.952083	0.626573
7422.464083	-1.83525	7422.464083	-1.82998
7422.976083	-0.406018	7422.976083	-2.29477
7423.488083	2.12471	7423.488083	1.83675
7424.000083	-2.47441	7424.000083	-0.950479
7424.512083	0.88971	7424.512083	-0.179252
7425.024083	-1.56259	7425.024083	3.02007
7425.536083	1.66605	7425.536083	1.1072
7426.048083	-3.1037	7426.048083	-0.936503
7426.560083	-0.59219	7426.560083	2.38707
7427.072083	2.32057	7427.072083	-0.474509
7427.584083	-0.901456	7427.584083	2.98438
7428.096083	2.74353	7428.096083	0.408227
7428.608083	-0.196773	7428.608083	-2.06228
7429.120083	0.491753	7429.120083	2.08649
7429.632083	-2.63584	7429.632083	-0.203304
7430.144083	0.878867	7430.144083	-2.30616
7430.656083	-0.194931	7430.656083	0.779572
7431.168083	2.86057	7431.168083	-2.15072
7431.680083	0.613781	7431.680083	1.7797
7432.192083	-2.49476	7432.192083	-1.97037
7432.704083	0.505176	7432.704083	-1.14791
7433.216083	-0.365411	7433.216083	2.00199
7433.728083	2.85928	7433.728083	-1.0531
7434.240083	-1.87468	7434.240083	1.10989
7434.752083	-0.381437	7434.752083	-2.22872
7435.264083	1.385	7435.264083	1.65212
7435.776083	2.81267	7435.776083	-1.02854
7436.288083	-0.284958	7436.288083	-1.73259
7436.800083	3.10717	7436.800083	1.25322
7437.312083	2.35581	7437.312083	-1.50048
7437.824083	-0.499449	7437.824083	2.36352
7438.336083	2.08496	7438.336083	-0.178283
7438.848083	2.12571	7438.848083	2.93039
7439.360083	-0.428385	7439.360083	-0.551038
7439.872083	-2.81715	7439.872083	-0.0386647
7440.384083	1.00951	7440.384083	2.35185
7440.896083	-2.27957	7440.896083	-1.12436
7441.408083	0.628442	7441.408083	-1.86898
7441.920083	-2.73407	7441.920083	1.75328
7442.432083	0.674285	7442.432083	-1.75503
7442.944083	-0.0694004	7442.944083	1.10296
7443.456083	-2.91116	7443.456083	-1.30248
7443.968083	-0.109557	7443.968083	2.11074
7444.480083	-2.43454	7444.480083	-1.51115
7444.992083	1.75914	7444.992083	1.29466
7445.504083	-0.82149	7445.504083	1.17007
7446.016083	-1.07513	7446.016083	-1.23208
7446.528083	2.46881	7446.528083	2.55149
7447.040083	-0.680757	7447.040083	-0.779943
7447.552083	1.49298	7447.552083	1.26639
7448.064083	-1.33233	7448.064083	2.51131
7448.576083	2.26971	7448.576083	-1.22812
7449.088083	-0.919097	7449.088083	1.83852
7449.600083	2.23291	7449.600083	-2.62462
7450.112083	-2.32172	7450.112083	0.0938867
7450.624083	0.273167	7450.624083	-0.150266
7451.136083	-2.35096	7451.136083	2.33468
7451.648083	0.899556	7451.648083	-1.66803
7452.160083	-2.40297	7452.160083	-0.308524
7452.672083	1.42737	7452.672083	2.72161
7453.184083	-1.75858	7453.184083	0.434407
7453.696083	-1.84976	7453.696083	-2.03479
7454.208083	0.779969	7454.208083	1.92961
7454.720083	-2.4403	7454.720083	-0.86784
7455.232083	-0.00992611	7455.232083	2.56487
7455.744083	2.66655	7455.744083	-0.0363725
7456.256083	-1.54055	7456.256083	-0.516753
7456.768083	0.436566	7456.768083	0.885193
7457.280083	3.12457	7457.280083	-2.35445
7457.792083	-0.077543	7457.792083	1.46878
7458.304083	2.7253	7458.304083	1.15727
7458.816083	-1.27191	7458.816083	-0.311635
7459.328083	1.76783	7459.328083	-1.8987
7459.840083	-0.768301	7459.840083	2.64588
7460.352083	2.74733	7460.352083	0.747365
7460.864083	2.06403	7460.864083	-2.26115
7461.376083	-0.791897	7461.376083	1.02726
7461.888083	1.39836	7461.888083	-1.86226
7462.400083	-1.84946	7462.400083	-1.18855
7462.912083	1.71471	7462.912083	2.10387
7463.424083	-0.6709	7463.424083	-1.2276
7463.936083	3.05944	7463.936083	0.495795
7464.448083	-0.0990668	7464.448083	-2.62778
7464.960083	2.15545	7464.960083	1.90432
7465.472083	-1.75852	7465.472083	-0.56828
7465.984083	-2.48627	7465.984083	-3.02117
7466.496083	0.230118	7466.496083	0.33273
7467.008083	1.79485	7467.008083	-1.34838
7467.520083	-2.18141	7467.520083	-2.6467
7468.032083	-0.760227	7468.032083	0.566069
7468.544083	2.92799	7468.544083	-1.96513
7469.056083	0.551265	7469.056083	1.59711
7469.568083	-2.15751	7469.568083	-0.6592
7470.080083	-1.53948	7470.080083	-0.546252
7470.592083	1.36239	7470.592083	-2.29838
7471.104083	-0.775113	7471.104083	2.56167
7471.616083	-1.97635	7471.616083	-0.146219
7472.128083	2.85078	7472.128083	-2.46134
7472.640083	0.4461	7472.640083	1.53107
7473.152083	-2.18353	7473.152083	-0.886365
7473.664083	1.19674	7473.664083	2.42733
7474.176083	-0.386253	7474.176083	-1.95132
7474.688083	2.96591	7474.688083	1.2031
7475.200083	-0.116142	7475.200083	-1.29696
7475.712083	-3.0921	7475.712083	-2.79965
7476.224083	-0.522414	7476.224083	-0.753466
7476.736083	1.73095	7476.736083	1.9576
7477.248083	-1.28638	7477.248083	0.214399
7477.760083	1.91457	7477.760083	-1.78521
7478.272083	-1.92493	7478.272083	2.23258
7478.784083	0.117392	7478.784083	0.721756
7479.296083	2.66869	7479.296083	1.78408
7479.808083	-1.1847	7479.808083	-1.68761
7480.320083	0.247122	7480.320083	1.45194
7480.832083	1.34619	7480.832083	-1.84833
7481.344083	-2.7913	7481.344083	1.28419
7481.856083	-2.00496	7481.856083	-0.526031
7482.368083	2.61787	7482.368083	-0.168583
7482.880083	0.607193	7482.880083	2.81085
7483.392083	-1.85227	7483.392083	-0.46634
7483.904083	1.33678	7483.904083	2.93995
7484.416083	2.30119	7484.416083	-0.770491
7484.928083	-1.19068	7484.928083	2.40182
7485.440083	3.07629	7485.440083	2.88772
7485.952083	0.0130275	7485.952083	0.30494
7486.464083	-3.03937	7486.464083	-2.4862
7486.976083	0.223512	7486.976083	1.02942
7487.488083	-0.6374	7487.488083	0.947202
7488.000083	2.29718	7488.000083	-2.76179
7488.512083	-1.22051	7488.512083	0.610316
